2,200,0.11102028099224459,1,0.04260302810808574,0.0,132.24641733247546,330.1755197049108,27425.475657000003
3,400,0.08960837931339927,1,0.04260302810808574,0.0,38.60299917090096,117.9363430988738,28116.189962875003
4,600,0.08711669265101228,4,0.06634650968698716,0.0,11.94381525793807,33.71603183800056,22482.100754458006
5,800,0.09156383702451157,8,0.08859095759524371,0.0,3.171585675843356,9.926286779297838,16150.487217082991
6,1000,0.08957666391324434,13,0.08902825306056847,0.0,2.4283518938046686,3.0,9173.177162332999
7,1200,0.08985909023324579,16,0.0892285140694791,0.0,2.193863577185781,3.0,6313.433455666003
8,1400,0.09121745968756055,20,0.08938168141948591,0.0,1.8042166327360534,3.0,7701.159854666999
9,1600,0.09142415456874384,23,0.08947889304720084,0.0,1.059762878611064,3.0,11030.950480125
10,1800,0.09218027305647848,24,0.09132007151964751,0.0,0.2774982666537986,1.412717687131824,15990.598149750018
11,2000,0.09287046001285011,30,0.09226020828893876,0.0,0.047638931032481985,0.31194058647331957,20151.499611833977
12,2200,0.10952558322784482,24,0.10911218821556032,0.0,0.0,0.0,22374.996710708016
13,2400,0.11002239590874643,22,0.10959433449044498,0.0,0.0,0.0,26621.01248658402
14,2600,0.11769292669406826,28,0.1137016842475529,0.0,0.0,0.0,28434.040535874985
15,2800,0.11805709704242706,29,0.11410558490809031,0.0,0.0,0.0,30724.398030125012
16,3000,0.15963843867716798,37,0.1577308808534325,0.0,0.0,0.0,32999.569747917005
17,3200,0.16005196590246223,39,0.15817159661872096,0.0,0.0,0.0,37223.90246000001
18,3400,0.16096438661466378,40,0.15968133342748553,0.0,0.0,0.0,36867.66581462498
